id,smiles,formula,charge
cpd28972,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)[O-],C19H23O5,-1
cpd29012,COc1cc(C=CC(=O)O[C@H]2[C@H](O[C@H]3[C@H](Oc4cc5c(O[C@@H]6O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O)cc(=O)cc-5oc4-c4ccc(O)c(O)c4)O[C@H](COC(=O)C=Cc4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4)[C@@H](O)[C@@H]3O)OC[C@@H](O)[C@@H]2O)cc(OC)c1O,C61H65O34,-1
cpd29018,O=C([O-])CCCCCCCCCCCCCCCCCCCCCCCCCO,C26H51O3,-1
cpd29058,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@@H](O)CO,C42H80O10P,-1
cpd29059,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@@H](O)CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,C42H78O10P,-1
cpd29069,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,C45H74O2,0
cpd29072,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C4=CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@H]12,C30H50O,0
cpd29094,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,C57H102O6,0
cpd29297,*OC1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,C6H8O7R,-1
cpd29330,*CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C34H55N7O17P3RS,-4
cpd29421,*C([NH3+])CCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]1NC(C)=O)C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-],C86H139N7O21P2R,-3
cpd29532,*[NH2+][C@@H](Cc1c[nH]cn1)C(*)=O,C6H8N3OR2,1
cpd29533,*[NH2+][C@@H](Cc1cncn1P(=O)([O-])[O-])C(*)=O,C6H7N3O4PR2,-1
cpd29551,*C(=O)[C@@H]([NH3+])CC(=O)[O-],C4H6NO3R,0
cpd29635,[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O,C6O2R4,0
cpd29639,[1*]C=O,CHOR,0
cpd29747,O=C([O-])[C@@H]1CC(O)C[NH2+]1,C5H9NO3,0
cpd30321,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,C6H12O6,0
cpd30740,*S*,R2S,0
cpd30741,O=C([O-])C(O)COP(=O)([O-])[O-],C3H4O7P,-3
cpd30742,O=C([O-])CC(O)C(=O)[O-],C4H4O5,-2
cpd30743,[NH3+]C(CO)C(=O)[O-],C3H7NO3,0
cpd30744,O=C([O-])/C=C/c1ccc(O)c(O)c1,C9H7O4,-1
cpd30745,[NH3+]C(Cc1ccc(O)cc1)C(=O)[O-],C9H11NO3,0
cpd30746,CSCCC([NH3+])C(=O)[O-],C5H11NO2S,0
cpd30747,CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccccc3)[C@H]2SC1.O,C16H19N3O5S,0
cpd30748,CCCCC/C=C\C[C@@H]1O[C@H]1/C=C/C(O)C/C=C\CCCC(=O)[O-],C20H31O4,-1
cpd30749,CCCCC/C=C\C[C@H](O)[C@H](O)/C=C/C(O)C/C=C\CCCC(=O)[O-],C20H33O5,-1
cpd30751,O=c1c(-c2cc3c(cc2O)OCO3)coc2cc(O)ccc12,C16H10O6,0
cpd30752,CC([NH3+])C(O)c1ccc(O)c(O)c1,C9H14NO3,1
cpd30753,CC(CCl)OC(C)CCl,C6H12Cl2O,0
cpd30754,C=C(C)C(=O)/C(=C\C(=O)[O-])OC,C8H9O4,-1
cpd30755,O[C@H]1CO[C@@H](O)[C@H](O)[C@H]1O,C5H10O5,0
cpd30756,O=C([O-])C/C=C/C(=O)C(=O)[O-],C6H4O5,-2
cpd30757,C/C=C/SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)[O-],C11H17N2O5S,-1
cpd30758,CC(C)C1=CC[C@@H]2C(=C1)CC[C@@H]1C(C)(C)CCC[C@@]21C,C20H32,0
cpd30759,C[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,C15H22N2O16P2,-2
cpd30760,[Cu+],Cu,1
cpd30761,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O,C40H66O7P2,-2
cpd30764,CCCCC[C@H]1O[C@H]1C/C=C\CCCCCCCC(=O)[O-],C18H31O3,-1
cpd30765,CC/C=C\C/C=C\C/C=C\CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C41H64N7O18P3S,-4
cpd30766,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C41H62N7O18P3S,-4
cpd30768,O=c1oc2c(O)cccc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C15H16O9,0
cpd30770,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C15H22N2O17P2,-2
cpd30771,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,C40H56,0
cpd30772,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=O)C(C)(C)CCC1,C27H36O,0
cpd30773,CC1=CC(O/C=C(C)\C=C\C2=C(C)CCCC2(C)C)OC1=O,C19H26O3,0
cpd30774,CC(/C=C/C=O)=C\CC=O,C8H10O2,0
cpd30775,CC1=CC(O/C=C(\C=C\C2=C(C)CCCC2(C)C)C(=O)[O-])OC1=O,C19H23O5,-1
cpd30778,CCCCCC(O)C(CC=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-],C19H32N3O8S,-1
cpd30779,CCCCCC(O)C(CC=O)SC[C@H]([NH3+])C(=O)NCC(=O)[O-],C14H26N2O5S,0
cpd30780,CCCCCC(O)C(CC=O)SC[C@H]([NH3+])C(=O)[O-],C12H23NO4S,0
cpd30781,Oc1ccc([C@@H]2COc3cc(O)ccc3[C@@H]2O)c(O)c1,C15H14O5,0
cpd30782,Oc1ccc2c(c1)OC[C@@H](c1cc3c(cc1O)OCO3)[C@H]2O,C16H14O6,0
cpd30783,CC[C@H]1[C@H]2C[C@H]3[C@@H]4N(C)c5ccccc5C45C[C@@H](C2[C@H]5O)[NH+]3[C@@H]1O,C20H27N2O2,1
cpd30789,*[NH2+][C@@H](CCCC[N+](C)(C)C)C(*)=O,C9H20N2OR2,2
cpd31001,CC(=O)CC(=O)[O-].CC(=O)CC(=O)[O-].CC(=O)CC(=O)[O-].[Al+3],C12H15AlO9,0
cpd31002,OC1CCCCCCC/C=C\CCCCCCC1,C17H32O,0
cpd31003,CCN1C=C/C(=C/C=C\c2cc[n+](CC)c3ccccc23)c2ccccc21.[I-],C25H25IN2,0
cpd31004,C=C(C)[C@H]1O[C@H]2CC[C@]3(C)[C@@]4(C)c5[nH]c6cc(Cl)c7c8c6c5[C@@H](OC(C)(C)[C@H]5C[C@H](C(=C)C7)[C@]85O)[C@@H]4CC[C@@]3(O)[C@]23O[C@@H]3[C@H]1O,C37H44ClNO6,0
cpd31005,C=C1C2CCC3C2[C@H](C(C)C)CC[C@]13C,C15H24,0
cpd31006,O=C1C=Cc2cc(O)ccc2C1=NNc1ccccc1,C16H12N2O2,0
cpd31007,O=C1C=CC(=NNc2c(O)ccc3ccccc23)C=C1,C16H12N2O2,0
cpd31008,O=C1C=CC(=NNc2c(O)ccc3cc(O)ccc23)C=C1,C16H12N2O3,0
cpd31009,O=C1C=CC(=NNc2c(O)ccc3ccccc23)C=C1O,C16H12N2O3,0
cpd31010,N#[N+]c1ccccc1,C6H5N2,1
cpd31011,CC(=O)Nc1ccc(-c2ccccc2)cc1,C14H13NO,0
cpd31012,Cn1c(NO)nc2ncc(-c3ccccc3)cc21,C13H12N4O,0
cpd31013,CC(=O)ONc1nc2ncc(-c3ccccc3)cc2n1C,C15H14N4O2,0
cpd31014,Cn1c(NOS(=O)(=O)[O-])nc2ncc(-c3ccccc3)cc21,C13H11N4O4S,-1
cpd31015,Cn1c(NO)nc2c3cccnc3ccc21,C11H10N4O,0
cpd31016,CC(=O)ONc1nc2c3cccnc3ccc2n1C,C13H12N4O2,0
cpd31017,Cc1cnc2ccc3c(nc(NO)n3C)c2n1,C11H11N5O,0
cpd31018,CC(=O)ONc1nc2c3nc(C)cnc3ccc2n1C,C13H13N5O2,0
cpd31019,[Cr+5],Cr,5
cpd31020,[Cr+4],Cr,4
cpd31021,[AsH6+3],As,3
cpd31022,CN(CO)N=O,C2H6N2O2,0
cpd31023,C[N+]#N,CH3N2,1
cpd31024,ClC1CO1,C2H3ClO,0
cpd31025,[NH3+][C@@H](CCC(=O)N[C@@H](CSCCCl)C(=O)NCC(=O)[O-])C(=O)[O-],C12H19ClN3O6S,-1
cpd31026,OC(Cl)CCl,C2H4Cl2O,0
cpd31027,O=Nc1ccc(-c2ccccc2)cc1,C12H9NO,0
cpd31028,[NH3+][C@@H](CS/C(Cl)=C\Cl)C(=O)[O-],C5H7Cl2NO2S,0
cpd31029,S=C(Cl)CCl,C2H2Cl2S,0
cpd31030,CC1=CC(=O)O[C@H](CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C,C31H44N7O19P3S,-4
cpd31031,CC1(C)C2CC(=O)[C@]1(C)C(O)C2,C10H16O2,0
cpd31032,CC1(C)C2CC(=O)[C@]1(C)C(O)C2,C10H16O2,0
cpd31033,CC1C(=O)C[C@@H](CC(=O)[O-])C1(C)C,C10H15O3,-1
cpd31034,CC1(C)OC2(C)CCC1CC2O,C10H18O2,0
cpd31035,O=C([O-])C(=O)CCc1ccccc1,C10H9O3,-1
cpd31036,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(O)O)CCC[C@]3(C)[C@H]2CC1,C20H32O2,0
cpd31037,NC(N)=[NH+]C(O)CC[C@H]([NH3+])C(=O)[O-],C6H15N4O3,1
cpd31038,OCCCCC(O)CO,C6H14O3,0
cpd31039,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccccc2S(=O)(=O)[O-])cc1.[NH4+].[NH4+],C37H42N4O9S3,0
cpd31040,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)[O-])c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],C28H20N2Na2O8S2,0
cpd31041,CCCCCCCCCCC(CO)CCCCCCCC,C20H42O,0
cpd31042,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)C1=O,C24H42O7,0
cpd31043,O=C([O-])CC(O)C(=O)[O-].[Na+].[Na+],C4H4Na2O5,0
cpd31044,CC(C)COC(=O)c1ccc(O)cc1,C11H14O3,0
cpd31045,CC(C)OC(=O)c1ccc(O)cc1,C10H12O3,0
cpd31046,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1.[Na+].[Na+].[Na+],C20H11N2Na3O10S3,0
cpd31047,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccccc3)c(O)c12.[Na+].[Na+],C16H11N3Na2O7S2,0
cpd31048,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+],C20H2Cl4I4Na2O5,0
cpd31049,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(N(CC)CC)cc3[o+]c2c1.[Na+],C27H29N2NaO7S2,0
cpd31050,O=C1c2ccccc2C(=O)[C-]1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2[nH+]1.[Na+].[Na+],C18H10NNa2O8S2,1
cpd31051,CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,C27H50O6,0
cpd31052,CC(C)CCCCCCCCCCCCCCC(=O)[O-],C18H35O2,-1
cpd31053,CCOc1ccc(CC(C[NH+](CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])cc1.[Ca+2].[Na+].[Na+].[Na+],C23H29CaN3Na3O11,1
cpd31054,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1[NH3+],C17H24N4O17P2,-2
cpd31055,C=C(C)CS(=O)(=O)[O-].[Na+],C4H7NaO3S,0
cpd31056,CCc1occc(=O)c1O,C7H8O3,0
cpd31057,O=C1OCCO1,C3H4O3,0
cpd31058,O=C1O[C@H]([C@H](O)CO)C(=O)C1O,C6H8O6,0
cpd31059,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCC,C28H54O2,0
cpd31060,O=C([O-])/C=C/C(=C\C(=O)C(=O)[O-])[N+](=O)[O-],C7H3NO7,-2
cpd31061,COC(=O)[C@H]1C(=O)CC2CCC1[NH+]2C,C10H16NO3,1
cpd31062,*SC(=O)CC(=O)CC(=O)OC,C6H7O4RS,0
cpd31063,*SC(=O)CC(O)CC(=O)OC,C6H9O4RS,0
cpd31064,*SC(=O)/C=C/CC(=O)OC,C6H7O3RS,0
cpd31065,*SC(=O)CCCC(=O)OC,C6H9O3RS,0
cpd31066,*SC(=O)CC(=O)CCCC(=O)OC,C8H11O4RS,0
cpd31067,*SC(=O)CC(O)CCCC(=O)OC,C8H13O4RS,0
cpd31068,*SC(=O)/C=C/CCCC(=O)OC,C8H11O3RS,0
cpd31069,C[NH2+][C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)C=O,C16H19N2O,1
cpd31070,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2,C17H19O6,-1
cpd31071,O=c1[nH]cc[nH]1,C3H4N2O,0
cpd31072,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)C(=O)OC2,C23H27O12,-1
cpd31073,O=C([O-])CC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,C8H11N2O3S,-1
cpd31074,O=C1N[C@H]2[C@H](CS[C@H]2C(=O)[O-])N1,C6H7N2O3S,-1
cpd31075,O=C([O-])CCCC[C@H]1[C@H]2NC(=O)N[C@H]2CS1(=O)=O,C10H15N2O5S,-1
cpd31076,CCCCC[C@H](O)/C=C/C=C/C/C=C\CCCC(=O)[O-],C17H27O3,-1
cpd31077,CCCCCCCCCCCC[N+](C)(C)C.[Br-],C15H34BrN,0
cpd31078,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O,C58H95NO12P2,-2
cpd31079,CC(=O)N[C@@H]1C(=O)[C@H](O)[C@@H](C(=O)[O-])O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,C17H20N3O18P2,-3
cpd31080,CC1(C)C[C@H]2C=C(C(=O)[O-])[C@@H]3COC(=O)[C@]4(CO4)[C@]23C1,C15H17O5,-1
cpd31081,C=C1C(=O)OC[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)C[C@@]132,C15H17O4,-1
cpd31082,C[C@@H]1C(=O)OC[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)C[C@]312,C15H19O4,-1
cpd31083,C[C@@H]1C(=O)C[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)CC312,C15H19O3,-1
cpd31084,C[C@@H]1OC(=O)C[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)C[C@]312,C15H19O4,-1
cpd31085,C[C@@H]1[C@H](O)C[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)CC312,C15H21O3,-1
cpd31086,C[C@@H]1CC[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)CC312,C15H21O2,-1
cpd31087,C[C@@H]1CC[C@H]2C(C(=O)[O-])=C[C@@H]3[C@@H](O)C(C)(C)CC312,C15H21O3,-1
cpd31088,CC1=C[C@@]23[C@H](C=C(C(=O)[O-])[C@@H]2COC(=O)[C@]32CO2)[C@@H]1C,C15H15O5,-1
cpd31089,C[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,C16H21N2,1
cpd31090,CC1C=[N+](C)[C@@H]2Cc3c[nH]c4cccc(c34)[C@H]2C1,C16H19N2,1
cpd31091,C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,C31H52,0
cpd31092,C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC(C)C(=C)C,C32H54,0
cpd31093,CCCCCC(=O)CC(O)=CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],C33H48N7O20P3S,-4
cpd31094,O=c1cc([O-])c2ccccc2o1,C9H5O3,-1
cpd31095,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,C64H105NO16P2,-2
cpd31096,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])[O-],C55H89O4P,-2
cpd31097,CC1=C(C=O)C(C)(C)CCC1,C10H16O,0
cpd31098,CC(/C=C/C(=O)[O-])=C\C=C\C=C(C)\C=C\C(=O)[O-],C14H14O4,-2
cpd31099,C[C@@H]1[C@H](c2ccc(O)cc2)O[C@@H](c2ccc(O)cc2)[C@@H]1C,C18H20O3,0
cpd31100,C[C@@H]1[C@H](c2ccc(O)c(O)c2)O[C@@H](c2ccc(O)cc2)[C@@H]1C,C18H20O4,0
cpd31101,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC=C(C)C)CC/C=C(\C)CCC=C(C)C,C30H50,0
cpd31103,C=CC(C)(/C=C/C(C)CC/C=C(\C)CCC=C(C)C)CC/C=C(\C)CCC(C)C(=C)C,C31H52,0
cpd31104,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC(C)C(=C)C)CC/C=C(\C)CCC(C)C(=C)C,C32H54,0
cpd31105,CC(=O)O[C@H]1[C@H](C)C[NH+](C)[C@@H]2Cc3c[nH]c4cccc(c34)[C@@H]12,C18H23N2O2,1
cpd31106,C[C@@H]1C[NH+](C)[C@@H]2Cc3c[nH]c4cccc(c34)[C@H]2[C@H]1O,C16H21N2O,1
cpd31107,C=CC(C)(C)c1[nH]c2cccc3c2c1C[C@@H]1[C@@H]3[C@@H](OC(C)=O)[C@H](C)C[NH+]1C,C23H31N2O2,1
cpd31108,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,C17H17N5O6S,0
cpd31112,CC1=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2[N+](C)=C1,C16H17N2,1
cpd31114,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c([O-])cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C41H44O22,0
cpd31115,*c1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc(*)c1O,C30H24O12R2,0
cpd31116,OC[C@H]1O[C@@H](n2cnc3cncnc32)C[C@@H]1O,C10H12N4O3,0
cpd31117,*c1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc(*)c1O,C26H26O14R2,0
cpd31118,[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc12,C26H28O15,0
cpd31119,O=c1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1-2,C27H30O16,0
cpd31120,COc1cc(C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,C14H18O9,0
cpd31121,*c1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(*)c1O,C27H28O15R2,0
cpd31122,*c1cc(-c2[o+]c3cc(O)cc([O-])c3cc2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc(*)c1O,C36H34O16R2,0
cpd31123,*c1cc(-c2[o+]c3cc([O-])cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3cc2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc(*)c1O,C42H44O21R2,0
cpd31124,*c1cc(-c2[o+]c3cc([O-])cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc(*)c1O,C32H36O19R2,0
cpd31125,CC1=CCC([C@H](C)CC[C@@H]2[C@@]3(C)CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@@H]3CC[C@@]2(C)O)=CC1,C35H58O,0
cpd31126,CC1=C2CC[C@]2(C)[C@H]2CC(C)(C)C[C@H]2C1,C15H24,0
cpd31127,CC1=C[C@]2(C)CCC[C@@]23[C@H](C)CC[C@@]13C,C15H24,0
cpd31128,C=C1CC/C=C(\C)CC[C@@H]2[C@H]1CC2(C)C,C15H24,0
cpd31129,CC(C)=C[C@@H]1CC[C@@H](C)[C@H]2CCC(C)=C12,C15H24,0
cpd31130,C=C/C(C)=C\C[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,C20H34O,0
cpd31131,O=C([O-])C(=O)C[C@H](O)C(=O)[O-],C5H4O6,-2
cpd31132,CC(C)=CCC[C@@H](C)[C@@H]1C=CC(C)=CC1,C15H24,0
cpd31133,[NH3+][C@H](CC(=O)[O-])c1ccccc1,C9H11NO2,0
cpd31134,[NH3+][C@@H](CC(=O)[O-])c1ccccc1,C9H11NO2,0
cpd31135,[O-]c1cc(O)cc2[o+]c(-c3ccc(O)cc3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc12,C26H28O14,0
cpd31136,[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc12,C26H28O15,0
cpd31137,[O-]c1cc(O)cc2[o+]c(-c3cc(O)c(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc12,C26H28O16,0
cpd31138,[O-]c1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)cc3)[o+]c2c1,C32H38O19,0
